date,regime,ivp,z,dvol,covered_call,short_strangle_ps,long_straddle
2024-06-08,NORMAL,65.85,-0.833,61.95,0.023091149067914048,-0.04359900352313112,0.05507346291976256
2024-06-09,NORMAL,68.58,-0.756,63.03,0.023459655808419615,-0.017683588338694524,0.02633357484342483
2024-06-10,NORMAL,67.76,-0.939,62.54,0.02329259673734591,0.021805053889556492,-0.017527532543181235
2024-06-11,NORMAL,72.68,-0.7,64.86,0.024081612206239018,0.012250745953652453,-0.007003863411046002
2024-06-12,NORMAL,67.76,-0.88,62.65,0.023330119123789586,0.036342967504555374,-0.03368043253031215
2024-06-13,NORMAL,60.38,-1.142,60.39,0.022556950521172812,0.04012250611178553,-0.04636692899988637
2024-06-14,NORMAL,61.75,-1.026,61.06,0.022786659302398954,0.0405670980480959,-0.09603507910417525
2024-06-15,NORMAL,68.03,-0.777,62.98,0.02344261913390407,0.04184149116837499,-0.09770565707347327
2024-06-16,NORMAL,69.13,-0.718,63.23,0.023527779413233457,0.042007466728882725,-0.1342471187843267
2024-06-17,NORMAL,63.66,3.65,61.69,0.023002273069782465,0.04098520156939073,-0.1450197653609519
2024-06-18,NORMAL,71.31,3.68,64.26,0.023878031741436073,0.04269138623523719,-0.10964490707447744
2024-06-19,NORMAL,74.59,3.575,65.95,0.024450605192077604,0.04381391267642176,-0.1248923580693007
2024-06-20,NORMAL,70.77,3.137,64.14,0.02383727593581599,0.042611697827665274,-0.14987882732725075
2024-06-21,NORMAL,66.39,2.889,62.71,0.023350581161404774,0.04166224794821148,-0.14705448708884716
2024-06-22,NORMAL,66.39,2.773,62.83,0.023391495247736437,0.04174191027961173,-0.13477207510821124
2024-06-23,NORMAL,74.59,2.903,66.06,0.02448778260680623,0.043886993081613056,-0.13563202641909788
2024-06-24,NORMAL,69.95,2.605,64.01,0.023793108859578808,0.04252537127206073,-0.0942019695258967
2024-06-25,NORMAL,61.75,2.262,61.76,0.023026207394395343,0.04103166085789134,-0.10134176088487941
2024-06-26,NORMAL,56.28,2.111,59.83,0.022364633924029157,0.039750950948344965,-0.11280489489413723
2024-06-27,NORMAL,59.84,2.116,61.35,0.022885955906844512,0.04075955172772974,-0.08574630518355811
2024-06-28,NORMAL,52.19,1.826,58.09,0.021765205888810608,0.03859671649148666,-0.13185289457257537
2024-06-29,NORMAL,49.18,1.718,57.12,0.02142980691316023,0.03795341071856165,-0.12289711331935764
2024-06-30,NORMAL,53.28,1.626,58.31,0.021841152529388366,0.038742634991934526,-0.08834757675418153
2024-07-01,NORMAL,56.01,1.702,59.98,0.02241617601401532,0.039850470805047285,-0.0593424981243038
2024-07-02,NORMAL,46.17,1.35,56.37,0.021169869175111735,0.03745607555586275,-0.07059845053521495
2024-07-03,NORMAL,50.82,1.198,57.93,0.021709943377620528,0.03849059728406434,-0.07296024134102155
2024-07-04,NORMAL,54.92,0.373,59.25,0.022165139875559712,0.03936616669589624,-0.13817908935986195
2024-07-05,NORMAL,64.21,0.408,62.53,0.023289185056052684,-0.0768236550814234,0.124819910127101
2024-07-06,NORMAL,62.84,0.366,62.13,0.023152641872239095,-0.030590331218768904,0.04064552997688456
2024-07-07,NORMAL,65.57,0.38,62.72,0.023353991177250084,-0.007832661421789282,0.01538661889145973
2024-07-08,NORMAL,73.22,0.394,65.23,0.024206988745022324,-0.07875610401102888,0.11178063611052222
2024-07-09,NORMAL,66.67,0.2,63.07,0.023473283484998,-0.0026216670650137178,0.009594412149584952
2024-07-10,NORMAL,59.29,0.069,61.55,0.022954390772227298,-0.026247549791850046,0.035806957868857625
2024-07-11,NORMAL,56.01,-0.006,60.72,0.022670142931583044,0.004804841443123868,0.001381786859182027
2024-07-12,NORMAL,48.63,-0.281,57.98,0.021727215499734696,-0.06794666560179831,0.08473658348629975
2024-07-13,NORMAL,51.37,-0.265,58.5,0.021906706203175842,-0.054689655940716175,0.06708736968777895
2024-07-14,NORMAL,54.1,-0.363,60.17,0.02248143249011607,-0.07058250476472093,0.08643108479767922
2024-07-15,NORMAL,71.31,0.043,64.61,0.023996827208112498,-0.08047306415333336,0.13731360320959735
2024-07-16,NORMAL,71.31,0.034,64.69,0.024023964651819926,-0.08453487698950561,0.1788054073431914
2024-07-17,NORMAL,76.78,0.234,67.05,0.02482188226957462,-0.085578746690116,0.1595505765416738
2024-07-18,NORMAL,71.31,0.172,64.84,0.024074831518053244,-0.08150650581971977,0.14523262566010553
2024-07-19,NORMAL,74.86,0.234,66.46,0.024622880024879418,-0.08647363127952645,0.1760652142936042
2024-07-20,NORMAL,78.69,0.352,67.93,0.025118110402069918,-0.08475188521117122,0.14047650125356378
2024-07-21,NORMAL,84.15,0.739,70.97,0.02613604930859651,-0.09122616627892209,0.16796869568509637
2024-07-22,NORMAL,80.05,0.554,68.61,0.025346532385085524,-0.08610525281034952,0.14585274650862023
2024-07-23,NORMAL,72.13,0.312,65.34,0.02424423864551177,-0.08104583098093074,0.13420424952559531
2024-07-24,NORMAL,62.57,-0.435,62.76,0.023367630315733447,0.0070411137151010425,-0.0011367442047048593
2024-07-25,NORMAL,70.22,-0.292,64.93,0.024105341723939768,-0.019470986081853332,0.02834077056293896
2024-07-26,NORMAL,62.84,-0.447,62.88,0.023408538853979487,-0.03569655975307113,0.0463456655536717
2024-07-27,NORMAL,55.19,-0.564,61.44,0.022916756195788604,-0.04196220051766722,0.053227939853108724
2024-07-28,NORMAL,49.18,-0.799,59.35,0.022199557861362705,-0.08327612552916905,0.23991233160173803
2024-07-29,NORMAL,43.72,-0.89,57.89,0.02169612398597056,-0.07548525990528061,0.17268224746095148
2024-07-30,NORMAL,38.52,-0.96,56.23,0.02112128854433054,-0.07423722455074662,0.182457491386864
2024-07-31,NORMAL,35.25,-1.009,54.87,0.02064839513074373,-0.06769827763828495,0.12436519650710362
2024-08-01,NORMAL,35.52,-0.178,54.92,0.02066581203002475,-0.06846014222607455,0.13282782805897891
2024-08-02,NORMAL,40.44,-0.162,56.76,0.021305103147384145,-0.06665689892053572,0.08585755371179038
2024-08-03,NORMAL,49.73,-0.025,59.69,0.022316509000297788,0.0021552863318801407,0.004322420651972136
2024-08-04,NORMAL,78.96,-2.0,68.27,0.025232373796056064,0.0453557005364148,-0.14573627260387934
2024-08-05,NORMAL,91.53,-1.538,76.22,0.02787451543296814,0.05064733208601878,-0.13541822789181465
2024-08-06,NORMAL,85.25,-1.721,73.04,0.026824431103874606,0.048528986125918855,-0.1034179643469661
2024-08-07,NORMAL,90.98,-1.52,76.02,0.027808736035130132,0.050514030125607415,-0.12703326877973167
2024-08-08,NORMAL,83.06,-2.384,70.72,0.026052651594831028,0.011093972807208294,-0.006035695830633819
2024-08-09,NORMAL,83.33,-2.226,71.35,0.026262706375578815,0.03440959318161853,-0.03229073667684226
2024-08-10,NORMAL,83.61,-2.126,71.68,0.026372592990945628,0.04052300365625368,-0.03920190630943471
2024-08-11,NORMAL,86.61,-1.812,74.26,0.027228353618825155,0.04934139898094575,-0.0816702675949092
2024-08-12,NORMAL,85.52,-1.869,73.43,0.026953697843235726,0.048788654368664794,-0.05332547878263008
2024-08-13,NORMAL,83.33,-1.891,72.03,0.026489032829381563,0.015464833876245483,-0.011047928723522199
2024-08-14,NORMAL,77.87,-2.048,69.1,0.025510870955196812,0.04590753125371531,-0.08636069440565074
