date,regime,ivp,z,dvol,covered_call,short_strangle_ps,long_straddle
2025-06-01,NORMAL,4.37,0.929,45.13,0.017209674898429454,0.030007326650252044,-0.09230449377774458
2025-06-02,NORMAL,0.55,0.771,42.97,0.0164345275687455,0.028576361906338582,-0.06517316746337605
2025-06-03,NORMAL,0.55,0.82,42.83,0.016384126922631456,0.02848361375541393,-0.07151170851896044
2025-06-04,NORMAL,0.0,0.804,42.18,0.016149868461995127,0.02805299469080901,-0.06843421967086241
2025-06-05,NORMAL,0.82,1.049,42.76,0.016358919291664487,0.028437239615097153,-0.057225576808936696
2025-06-06,NORMAL,0.0,0.837,40.53,0.015553318752469932,0.026959853236927594,-0.05900800701570799
2025-06-07,NORMAL,0.27,0.915,41.99,0.016081313417458647,0.027927120400557177,-0.07337538273886525
2025-06-08,NORMAL,1.09,0.943,42.52,0.016272456121024695,0.028278242191159722,-0.07345891452371743
2025-06-09,NORMAL,1.37,0.824,42.61,0.01630488652685936,0.028337866296361883,-0.08392865643937687
2025-06-10,NORMAL,1.09,0.808,42.51,0.01626885224490241,0.028271617284983223,-0.03267382415059754
2025-06-11,NORMAL,0.27,0.692,40.95,0.011531759453830937,0.02306444628745967,-0.011993395272714272
2025-06-12,NORMAL,0.0,0.534,39.77,-0.018524004672361122,-0.00734530843673703,0.015647409665034806
2025-06-13,NORMAL,0.55,0.584,40.72,-0.052007240538328156,-0.04054365847747611,0.046333608685432265
2025-06-14,NORMAL,1.09,0.588,41.0,0.0003052014352291233,0.011852917887716452,-0.0016934900126934216
2025-06-15,NORMAL,1.91,0.644,42.32,0.0064800046165909096,0.018425388777852804,-0.007360223083066664
2025-06-16,NORMAL,1.37,0.624,41.73,0.00115546333507518,0.012922890892591006,-0.002482775416878358
2025-06-17,NORMAL,1.37,0.585,41.62,-0.02518722764234142,-0.013452940646294296,0.021651869932767437
2025-06-18,NORMAL,0.0,0.732,39.69,-0.023329062253601332,-0.012174316270530623,0.02007312560439256
2025-06-19,NORMAL,0.55,0.728,40.21,-0.009885094094103644,0.0014254398885431112,0.007683774860685083
2025-06-20,NORMAL,1.09,0.811,40.67,-0.04101534750963655,-0.029566781386427415,0.03624805861022755
2025-06-21,NORMAL,2.19,0.817,41.01,-0.03839990015688632,-0.02684917748727393,0.033814388045855154
2025-06-22,NORMAL,3.01,1.012,41.75,-0.0440788562822594,-0.03230540189314735,0.03894513172848901
2025-06-23,NORMAL,0.55,0.613,39.86,-0.020944886360304872,-0.009739238647580126,0.017869219177528123
2025-06-24,NORMAL,0.0,0.472,39.05,0.015015909558976437,0.025979277436032393,-0.01917165772735481
2025-06-25,NORMAL,0.0,0.375,38.4,0.010628833854414155,0.02139824002116175,-0.011180475005817897
2025-06-26,NORMAL,0.0,0.498,38.25,-0.005504229714635701,0.0052204741427164456,0.0037117793458443515
2025-06-27,NORMAL,0.0,0.504,38.1,-0.005892180064995044,0.004787843236406339,0.004074280475861225
2025-06-28,NORMAL,0.0,0.448,37.71,-0.007714875751799364,0.002849079813400667,0.005770346550194219
2025-06-29,NORMAL,1.37,0.637,39.34,0.004885688569930274,0.015935725359130404,-0.005886498638712295
2025-06-30,NORMAL,0.27,0.449,37.74,-0.008288268534062998,0.0022846101063450155,0.006299278254286347
2025-07-01,NORMAL,0.0,0.433,37.61,0.014490905275457704,0.02502512352632632,-0.021518632232016388
2025-07-02,NORMAL,2.19,0.58,39.6,0.015215879656265944,0.026343689045519737,-0.05512910598402166
2025-07-03,NORMAL,1.91,0.577,39.08,0.015026824877649024,0.02599915471945875,-0.05094878271057936
2025-07-04,NORMAL,2.19,0.659,39.21,0.01507411410846057,0.026085289221801148,-0.036775942343705376
2025-07-05,NORMAL,1.64,0.613,38.54,0.014830210222742281,0.025641358183285282,-0.04081412876815827
2025-07-06,NORMAL,1.91,0.645,38.98,0.014990436952999365,0.0259328969738709,-0.048748432319311794
2025-07-07,NORMAL,1.91,0.919,38.71,0.014892139170513036,0.025753999102307485,-0.037551570433889306
2025-07-08,NORMAL,0.82,0.797,37.77,0.014549342675348183,0.025131145259267698,-0.021021623306391832
2025-07-09,NORMAL,2.46,0.825,38.77,0.014913989479574745,0.025793754436920755,-0.04613097446432349
2025-07-10,NORMAL,2.19,0.242,38.62,0.014859356892415293,0.025694365824083625,-0.09109937283986966
2025-07-11,NORMAL,1.09,0.155,37.94,0.014611403997945435,0.02524379200158522,-0.060078944987310534
2025-07-12,NORMAL,1.64,0.177,38.2,0.014706264728863702,0.025416072651183,-0.0835138238713666
2025-07-13,NORMAL,4.64,0.014,39.24,0.015085024589187444,0.026105166325245264,-0.06778716734375069
2025-07-14,CHEAP,5.46,-0.583,39.64,0.01523041105524081,0.02637019129155457,-0.05378402108912447
2025-07-15,CHEAP,6.56,-0.49,39.93,0.015335715571972913,0.026562330994925703,-0.08879062547468122
2025-07-16,CHEAP,4.1,-0.597,39.07,0.015023186538911017,0.025992528962126765,-0.0877224116919471
2025-07-17,CHEAP,5.46,-0.563,39.47,0.015168641489633188,0.02625755636785706,-0.08262340835872105
2025-07-18,CHEAP,2.73,-0.578,38.6,0.014852070830983366,0.02568111393896949,-0.0666648775158613
2025-07-19,CHEAP,3.83,-0.526,38.85,0.014943117573069207,0.025846761323825358,-0.06579763663091828
2025-07-20,CHEAP,5.46,-0.484,39.23,0.015081387863038828,0.026098540627783863,-0.0413274003290249
2025-07-21,CHEAP,6.01,-0.415,39.28,0.015099570486266077,0.026131669078406403,-0.05811158279822767
2025-07-22,CHEAP,8.2,-0.327,39.88,0.01531756565333003,0.02652920365370126,-0.048382943556575596
2025-07-23,CHEAP,6.83,-0.383,39.58,0.015208613353060868,0.026330437902144788,-0.07157185105581039
2025-07-24,CHEAP,9.29,-0.538,40.22,0.015440935568121176,0.026754468054974532,-0.09328462136269353
2025-07-25,CHEAP,9.02,-0.666,40.06,0.015382893603086553,0.026648461716781528,-0.042955838945050985
2025-07-26,CHEAP,4.1,-0.875,38.95,0.014979518609164934,0.02581640787385858,-0.021874282620928
2025-07-27,CHEAP,6.83,-0.864,39.37,0.01513229286173395,0.024696741400836466,-0.020656807719420606
2025-07-28,CHEAP,2.19,-1.082,38.27,0.014731792471848854,0.025462455379959868,-0.04137029655667144
2025-07-29,CHEAP,0.0,-1.689,35.18,0.01360018866286838,0.014843331625473459,-0.010368067984936655
2025-07-30,CHEAP,0.27,-1.545,36.13,0.013949127208291808,-0.001956648316025624,0.007619419522117685
2025-07-31,CHEAP,0.55,-1.894,36.73,0.014169035335969754,0.024441980564065463,-0.030031127715494606
2025-08-01,CHEAP,3.55,-1.761,38.42,0.014786478095829156,0.025561846214815463,-0.05165636262136997
2025-08-02,CHEAP,1.09,-2.117,37.67,0.014512822340438167,0.02506488182253497,-0.05952739686746905
2025-08-03,CHEAP,2.46,-1.991,38.03,0.014644248146211142,0.02530342796221515,-0.059609735144748974
2025-08-04,CHEAP,0.82,-2.162,36.89,0.01422761564211895,0.02454800963700612,-0.056862507116463866
2025-08-05,CHEAP,0.27,-2.253,36.01,0.01390510158118651,0.02396483149277422,-0.07547388582681719
2025-08-06,CHEAP,0.0,-2.224,34.88,0.013489805934131368,0.023215906938267247,-0.04773164363534605
2025-08-07,CHEAP,0.55,-1.015,35.66,0.013776609615793026,0.02373287265221415,-0.03018356816615255
2025-08-08,CHEAP,0.0,-1.235,34.4,0.013313001858292664,0.022897753129687653,-0.03293678427259667
2025-08-09,CHEAP,0.55,-1.11,35.07,0.013559725688601228,0.023341838291176132,-0.04171482067638783
2025-08-10,CHEAP,1.09,-0.785,35.43,0.013692103953012489,0.009938424800851275,-0.005124115223618678
2025-08-11,NORMAL,2.19,0.381,36.56,0.014106765236161424,0.024329323098484762,-0.044932616073145075
2025-08-12,NORMAL,3.01,0.515,36.94,0.014245916651466408,0.024581143432537717,-0.050093176956059374
2025-08-13,NORMAL,9.02,0.756,39.0,0.014997715344624329,0.025946148553757938,-0.04228153196122334
2025-08-14,NORMAL,3.28,0.135,36.95,0.01424957654848565,0.024587770175256443,-0.061211688859797816
2025-08-15,CHEAP,1.09,-0.19,35.37,0.013670050109796255,0.023540672222143316,-0.06966977406487744
2025-08-16,CHEAP,1.37,-0.193,35.38,0.01367372600581405,0.023547299915395177,-0.0657852485019545
2025-08-17,CHEAP,2.19,-0.284,35.83,0.013839035609125683,0.023845539339659133,-0.06919934333342767
2025-08-18,CHEAP,2.46,-0.198,35.99,0.01389776254939544,0.023951576908640013,-0.0679643936820894
2025-08-19,NORMAL,6.01,0.137,37.87,0.014585852880085456,0.0251974082148402,-0.061027782900841716
2025-08-20,CHEAP,3.01,-0.223,36.02,0.013908770944139205,0.02397145877558229,-0.06853864454439161
2025-08-21,NORMAL,4.92,0.391,37.25,0.014359326228121612,0.02478656995973801,-0.06541944647378647
2025-08-22,CHEAP,0.27,-0.284,34.53,0.0133609096122032,0.022983921436768653,-0.054709933911362085
2025-08-23,CHEAP,0.82,-0.169,34.97,0.013522930423630602,0.023275558945397963,-0.06860271636588802
2025-08-24,CHEAP,1.09,-0.511,35.07,0.013559725688601136,0.023341838291175965,-0.07421636492430185
2025-08-25,NORMAL,7.65,0.112,37.93,0.014607754141995914,0.025237165760438614,-0.07733454405355522
2025-08-26,CHEAP,5.19,-0.115,36.92,0.014238596552589224,0.02456788993073651,-0.07586353064175179
2025-08-27,CHEAP,7.92,-0.144,37.91,0.01460045412636713,0.02522391326407364,-0.05690200895196203
2025-08-28,CHEAP,5.74,-0.289,36.95,0.014249576548485623,0.02458777017525627,-0.08474497760756686
2025-08-29,NORMAL,12.84,0.138,38.98,0.01499043695299936,0.025932896973870773,-0.06253832407826
2025-08-30,NORMAL,12.3,0.108,38.85,0.01494311757306919,0.025846761323825386,-0.04863568140504645
2025-08-31,NORMAL,17.21,0.31,39.62,0.01522314555698275,0.02635694017530238,-0.050401904683102884
2025-09-01,NORMAL,16.67,0.258,39.5,0.0151795441147664,0.026277433191485317,-0.02373248941671223
2025-09-02,NORMAL,12.3,0.063,38.8,0.014924913271505417,0.025813632049592406,-0.021032528422571292
2025-09-03,NORMAL,12.57,0.088,38.85,-0.00670352638323495,0.0042001173675212215,0.00480054168821388
2025-09-04,CHEAP,10.93,-0.083,38.48,-0.0037321053092074126,0.007061150988624143,0.002070221879984138
2025-09-05,CHEAP,6.56,-0.454,37.49,-0.014760144492935404,-0.00426159829134732,0.012292524477083039
2025-09-06,CHEAP,7.92,-0.32,37.76,-0.01714884034224661,-0.006570012502648985,0.014487127580207801
2025-09-07,NORMAL,8.74,0.29,37.9,0.00495055196310905,0.015571035005268482,-0.005937082501386956
2025-09-08,NORMAL,6.28,0.116,37.08,0.014297145964761216,0.024673917337940617,-0.01612720786869433
2025-09-09,NORMAL,6.83,0.217,37.36,0.014399544884663178,0.02485946202747432,-0.020570004822260082
2025-09-10,NORMAL,5.74,0.213,36.95,0.014249576548485651,0.024587770175256304,-0.05561863443194204
2025-09-11,CHEAP,1.91,-0.007,35.26,0.013629608507469354,0.023467767154854834,-0.05286170539221677
2025-09-12,CHEAP,0.55,-0.101,34.66,0.013408800040446416,0.023070088508137236,-0.07978471913087155
2025-09-13,CHEAP,0.0,-0.176,34.28,0.013268763931219693,0.022818212042480374,-0.04558585435157569
2025-09-14,NORMAL,0.55,0.196,34.41,0.013316687685433719,0.02290438150525879,-0.054140411243247324
2025-09-15,NORMAL,3.83,0.482,35.56,0.01373987466197088,0.023666597263192056,-0.03809182302155016
2025-09-16,NORMAL,5.74,0.755,36.52,0.014092109174978166,-0.016171446120793433,0.022829465198644455
2025-09-17,NORMAL,3.83,0.533,35.55,0.013736200604936107,-0.005391392634659702,0.01122123806152489
2025-09-18,NORMAL,0.0,0.165,33.81,0.013095356382098407,-0.00806615216065593,0.013870721182141263
2025-09-19,NORMAL,1.64,0.713,34.78,0.01345299121896917,0.023149626261115934,-0.040651671918606434
2025-09-20,NORMAL,1.09,0.698,34.48,0.013342485603835717,0.015527330411275051,-0.011147937208112052
2025-09-21,NORMAL,1.37,0.809,34.51,0.013353540316438959,0.022970664854995902,-0.04342582554551767
2025-09-22,NORMAL,3.55,1.063,35.17,0.013596510722103562,0.023408116947416794,-0.049121197668847996
2025-09-23,NORMAL,10.11,1.533,37.14,0.01431909529057996,0.02471367726121955,-0.07584083374027037
2025-09-24,NORMAL,7.38,1.568,36.17,0.013963799155708811,0.024070867282534904,-0.08392975146140162
2025-09-25,NORMAL,12.02,2.138,37.69,0.014520127218013112,0.02507813454874508,-0.06868520888966949
2025-09-26,NORMAL,7.92,1.959,36.55,0.014103101373506302,0.02432269613740424,-0.03496537810029956
2025-09-27,NORMAL,7.65,1.887,36.42,0.014055461897653207,0.024236545116985964,-0.046568299797269494
2025-09-28,NORMAL,6.28,1.451,35.86,0.013850048899514019,0.023865421505916234,-0.0710902262868454
2025-09-29,NORMAL,7.92,1.414,36.39,0.014044465729396109,0.02421666397240202,-0.06582311358603571
2025-09-30,NORMAL,9.29,1.458,36.61,0.014125083023199564,0.02436245781785729,-0.04045464695320674
2025-10-01,NORMAL,11.75,0.923,37.12,0.014311779254828273,0.014901441843247888,-0.010294280144158216
2025-10-02,NORMAL,12.84,1.202,37.39,0.01441051147841527,0.014453413181954913,-0.0097975953942466
2025-10-03,NORMAL,16.67,1.405,38.03,0.014644248146211153,-0.04016895888344285,0.048686325601961
2025-10-04,NORMAL,16.67,1.28,38.03,0.014644248146211158,-0.04624846001964701,0.10405836332019826
2025-10-05,NORMAL,16.67,1.134,37.95,0.014615053752656386,-0.04707764908629791,0.11952395198717018
2025-10-06,NORMAL,24.86,1.532,39.26,0.015092297739222564,-0.0477718536933073,0.10514800521888147
2025-10-07,NORMAL,25.14,1.32,39.28,0.01509957048626608,-0.04741856203185808,0.09903157472694582
2025-10-08,NORMAL,26.23,1.435,39.44,0.015157737958468531,-0.047505538771783574,0.0973963597772912
2025-10-09,NORMAL,28.42,1.444,39.73,0.015263100817769746,-0.04748039399579769,0.09152888404231833
2025-10-10,NORMAL,36.89,-1.183,44.11,0.016844208603361988,0.02933159295297929,-0.06821624405833487
2025-10-11,NORMAL,41.53,-0.753,46.15,0.017574115342127127,0.030683069508949296,-0.04495963004901482
2025-10-12,NORMAL,42.35,-1.13,46.24,0.017606222728191446,-0.0026797808773072404,0.00921624187099497
2025-10-13,NORMAL,36.07,-2.073,43.38,0.01658201744150657,0.027265670009379454,-0.023292139472565157
2025-10-14,NORMAL,39.34,-1.654,45.01,0.01716673218266697,-0.043687133772246145,0.05350248765939551
2025-10-15,NORMAL,40.44,-1.667,45.25,0.017252603415576866,-0.032253283098115995,0.04116024691846856
2025-10-16,NORMAL,48.91,-1.674,47.78,0.018154385422115088,0.019305726836358995,-0.014581568604095568
2025-10-17,NORMAL,54.92,-1.243,50.0,0.018940521786671716,0.00821816077146844,-0.002461133592343512
2025-10-18,NORMAL,52.73,-1.425,49.08,0.01861531700097833,-0.052454403992746035,0.06356665648818759
2025-10-19,NORMAL,48.63,-1.978,47.68,0.018118860891098147,-0.05713577833103716,0.09747069827613268
2025-10-20,NORMAL,42.08,-2.435,45.95,0.017502737103582182,-0.051181606331494156,0.061748787011677964
2025-10-21,NORMAL,54.37,-1.718,49.27,0.01868254616804056,-0.06476293332193081,0.17406381344043698
2025-10-22,NORMAL,57.1,-1.42,50.7,0.019187410852081546,-0.06640355744212828,0.17191694603106356
2025-10-23,NORMAL,39.89,-2.369,45.13,0.017209674898429547,-0.06047840965697899,0.18789422329717467
2025-10-24,NORMAL,35.52,-2.675,42.84,0.016387727614997138,-0.05694497121463549,0.17929742948685473
2025-10-25,NORMAL,35.79,-2.553,42.9,0.016409329681241668,-0.05682369296230998,0.17632594079948655
2025-10-26,NORMAL,37.43,-2.417,43.91,0.01677242792229737,-0.06036813454890038,0.2094110010385517
2025-10-27,NORMAL,35.25,-2.48,42.82,0.01638052613083006,-0.0547607969200971,0.14689103023871408
2025-10-28,NORMAL,33.88,-2.465,42.39,0.016225597965287605,-0.054295109851328835,0.147902391597543
2025-10-29,NORMAL,40.98,-1.794,45.07,0.017188205315764996,-0.055782758805523365,0.12165971836058415
2025-10-30,NORMAL,39.89,-1.819,44.85,0.01710945313079935,-0.05362813038893097,0.09442478862323049
2025-10-31,NORMAL,37.16,-1.895,43.31,0.016556848059677963,-0.0566962066614652,0.1666420523987259
2025-11-01,NORMAL,37.7,-1.762,43.49,0.01662155950339707,-0.05716657664981874,0.17023666767731038
2025-11-02,NORMAL,39.34,-1.773,44.12,0.016847796597984112,-0.03942907255799518,0.04877921559849982
2025-11-03,NORMAL,44.26,-1.605,45.73,0.017424175622665194,-0.0008097204328212128,0.007158647234771817
2025-11-04,NORMAL,53.01,-1.321,47.79,0.018157937338079373,0.013775911922927625,-0.008572849749053993
2025-11-05,NORMAL,47.54,-1.54,46.55,0.01771675396691837,-0.03111187066257227,0.04006953729991103
2025-11-06,NORMAL,48.63,-1.458,46.94,0.017855675515652442,-0.01949888887430443,0.02750978096718977
2025-11-07,NORMAL,39.89,-0.258,44.61,0.01702348717111572,-0.003467149631586487,0.009961253216414709
2025-11-08,NORMAL,41.26,-0.177,44.88,0.017120194877279216,-0.010932729163966506,0.018055253655253567
2025-11-09,NORMAL,43.17,-0.341,45.11,0.01720251876531913,-0.030500450604370254,0.039247309059191965
2025-11-10,NORMAL,39.62,-0.282,44.3,0.01691236358136711,-0.044148959758495525,0.053903773845826106
2025-11-11,NORMAL,48.91,0.054,46.61,0.01773813621852278,0.0029258783955199603,0.0031590479050230408
2025-11-12,NORMAL,46.72,0.035,46.07,0.017545568763560095,-0.026145846198748525,0.03463537321556444
2025-11-13,NORMAL,48.91,-0.319,46.52,0.01770606151694153,0.03092819578376296,-0.03737546746060433
2025-11-14,NORMAL,61.48,0.206,49.71,0.018838100196783704,0.03304173436063947,-0.047436940004209324
2025-11-15,NORMAL,57.1,0.032,48.5,0.01840987399816693,0.0062571308856228455,-0.00037528567386392597
2025-11-16,NORMAL,61.75,0.687,49.64,0.018813365529712547,0.02509179382015916,-0.020858105982713454
2025-11-17,NORMAL,63.39,0.365,50.62,0.019159218942322014,0.0336447277310809,-0.0800731153946429
2025-11-18,NORMAL,63.11,0.266,50.52,0.019123970356957634,0.033578462747085216,-0.07720349125436479
2025-11-19,NORMAL,65.03,0.366,51.04,0.019307157506693418,0.033923046368796096,-0.07755111180336713
2025-11-20,NORMAL,74.86,-0.523,54.65,0.020571732505337822,0.036315719269805466,-0.08217438599468986
2025-11-21,NORMAL,81.69,-0.135,57.38,0.02151979465908146,0.038125833476491275,-0.08499460081000482
2025-11-22,NORMAL,86.61,0.053,59.16,0.02213415568041756,0.039306462413077226,-0.12157327104458399
2025-11-23,NORMAL,78.14,-0.103,56.5,0.021214963150631712,0.03754227634756762,-0.13454267315383367
2025-11-24,NORMAL,70.49,-0.609,53.31,0.020103790655201636,0.03542747393332063,-0.12289590637567675
2025-11-25,NORMAL,68.03,-0.748,52.56,0.01984113337441865,0.034930379597265714,-0.11986416257261448
2025-11-26,NORMAL,62.3,-1.486,49.92,0.01891227569509995,0.033180883204617,-0.07528750093837608
2025-11-27,NORMAL,60.93,-1.515,49.31,0.018696695208519076,0.03277669429305746,-0.08135390407451193
2025-11-28,NORMAL,57.92,-1.538,48.7,0.018480753387629355,0.0323725207243305,-0.1050415679923169
2025-11-29,NORMAL,60.11,-1.424,49.13,0.018633012287643646,0.032657428444743467,-0.07633418964703362
2025-11-30,NORMAL,58.47,-1.637,48.78,0.018509094241630334,0.032425526282432116,-0.09501129148525261
2025-12-01,NORMAL,71.86,-0.948,53.13,0.020040802058321906,0.03530816770505569,-0.1219324795942375
2025-12-02,NORMAL,61.48,-2.177,49.24,0.01867193336792462,0.03273031297356958,-0.07012698119390427
2025-12-03,NORMAL,53.83,-2.3,47.44,0.018033562153838736,0.03153771141579383,-0.07055015359729136
2025-12-04,NORMAL,56.01,-2.141,48.03,0.01824315403529915,0.031928607961051285,-0.10778018513813689
2025-12-05,NORMAL,59.56,-2.026,48.94,0.018565757270862324,0.032531538115249635,-0.08553288865820305
2025-12-06,NORMAL,60.11,-1.951,49.0,0.018586999488340254,0.032571292804017736,-0.07621929660802268
2025-12-07,NORMAL,64.48,-1.615,49.65,0.018816899344521302,0.033001977910380245,-0.1054926364360942
2025-12-08,NORMAL,60.66,-1.636,49.01,0.018590539517641017,0.03257791859902241,-0.11663862114964739
2025-12-09,NORMAL,48.63,-1.976,46.44,0.017677544000280494,0.030875195294497275,-0.08810699926481445
2025-12-10,NORMAL,42.08,-2.136,44.92,0.017134515824251198,0.029868204527947077,-0.10476851375507328
2025-12-11,NORMAL,39.89,-1.756,44.46,0.016969729553590277,0.029563461838164457,-0.08638780530121802
2025-12-12,NORMAL,39.62,-1.784,44.22,0.01688367110162837,0.02940446600356763,-0.09519252917940385
2025-12-13,NORMAL,41.26,-1.686,44.65,0.017037818781288332,0.029689333682954674,-0.08983460656680951
2025-12-14,NORMAL,51.64,-1.419,46.74,0.017784452319834148,0.03107394778730967,-0.05465309313823038
2025-12-15,NORMAL,51.64,-1.244,46.68,0.0005787825356039604,0.01384990196115611,-0.002016401299661838
2025-12-16,NORMAL,46.17,-1.309,45.69,0.017409886602134876,0.030378321069731234,-0.019547898458024043
2025-12-17,NORMAL,53.55,-1.134,47.0,0.01787703483292883,0.031246201489811592,-0.02589889668021507
2025-12-18,NORMAL,56.56,0.181,47.48,0.018047782519596125,0.03156421256469444,-0.03936145286720347
2025-12-19,NORMAL,43.99,-0.068,45.06,0.01718462670682758,0.029960952569881127,-0.05953339049511332
2025-12-20,NORMAL,44.81,-0.023,45.11,0.017202518765319183,0.029994076908716902,-0.07579668471817037
2025-12-21,NORMAL,44.26,-0.005,45.07,0.01718820531576494,0.029967577435964607,-0.10790638563125758
2025-12-22,NORMAL,45.08,-0.047,45.09,0.017195362237773883,0.029980827170641645,-0.08341512627129154
2025-12-23,NORMAL,37.7,-0.223,43.4,0.016589207800282987,0.02886123034802329,-0.07530504145108274
2025-12-24,NORMAL,35.52,-0.027,42.81,0.016376925239589144,0.028470364005655818,-0.08373552976200485
2025-12-25,NORMAL,34.7,-0.047,42.55,0.016283267152112126,0.028298116902877916,-0.10100566114141186
2025-12-26,NORMAL,32.24,-0.222,41.04,0.015737997585418467,0.02729773949318575,-0.09372664209718094
2025-12-27,NORMAL,33.33,-0.102,41.83,0.016023554926704757,0.02782112056631074,-0.09436816041494325
2025-12-28,NORMAL,33.88,0.356,42.11,0.016124615527929393,0.028006620014052255,-0.0960118665242787
2025-12-29,NORMAL,34.43,0.274,42.25,0.016175116512074015,0.028099369298801163,-0.091771957092177
2025-12-30,NORMAL,36.89,1.361,42.79,0.016369723158774278,0.028457114252234475,-0.0312872503138739
2025-12-31,NORMAL,38.8,1.385,43.01,0.016448924175058652,0.028602861348587555,-0.05416252448976183
2026-01-01,NORMAL,34.43,1.265,42.22,0.016164296517141775,-0.025072666679101924,0.033055498199647676
2026-01-02,NORMAL,40.44,1.62,43.43,0.016599992594244713,-0.05006457084788901,0.06608228120125384
2026-01-03,NORMAL,43.17,1.642,44.4,0.01694822028011322,-0.046377972006087315,0.05632700100619409
2026-01-04,NORMAL,43.17,1.759,44.39,0.01694463505519256,-0.053780887714507085,0.10442001451963809
2026-01-05,NORMAL,41.8,1.742,43.94,0.01678319754934445,-0.060855449657943365,0.21597803456862674
2026-01-06,NORMAL,42.35,1.92,44.09,0.016837032317202575,-0.06877180354577209,0.3288411745473701
2026-01-07,NORMAL,45.36,2.009,44.64,0.017034236026916477,-0.062169412299584656,0.22150640860579351
2026-01-08,NORMAL,39.62,1.99,43.24,0.016531673814059455,-0.0587254486957868,0.19816012409674189
2026-01-09,NORMAL,30.6,1.749,40.52,0.015549694993229847,-0.0546125209870525,0.1895375484684358
2026-01-10,NORMAL,32.51,1.777,41.03,0.0157343789357028,-0.05706569690465717,0.2174540255515062
2026-01-11,NORMAL,33.33,1.81,41.68,0.015969383138107744,-0.060947952222670146,0.2637774053376394
2026-01-12,NORMAL,33.06,2.289,41.27,0.015821198911165228,-0.06069954759519523,0.26885519744210074
2026-01-13,NORMAL,33.88,1.945,41.69,0.015972995289537606,-0.06592663013708472,0.3401220200280549
2026-01-14,NORMAL,31.69,1.762,40.81,0.015654743311464207,-0.06197449845983758,0.2990230271483729
2026-01-15,NORMAL,31.15,1.663,40.61,0.015582305216663627,-0.058847229086961966,0.25436778262110865
2026-01-16,NORMAL,18.58,1.342,38.27,0.014731792471848864,-0.05802509697478172,0.29496013178532987
2026-01-17,NORMAL,24.04,1.407,39.08,0.015026824877649001,-0.05930101251227037,0.29654481678415606
2026-01-18,NORMAL,31.15,1.351,40.23,0.01544456233743799,-0.059053424868569765,0.2660487669496283
2026-01-19,NORMAL,28.96,1.268,39.7,0.015252205135559097,-0.057991476706788295,0.2609998157126674
2026-01-20,NORMAL,37.7,1.403,42.23,0.016167903281772922,-0.058449404744158384,0.21406852326962844
2026-01-21,NORMAL,30.87,1.165,40.14,0.01541191779912583,-0.05643481677782191,0.22640426514351508
2026-01-22,NORMAL,22.4,1.012,38.88,0.014954038943178457,-0.05451353347909184,0.22291860831811883
2026-01-23,NORMAL,17.76,0.934,38.06,0.014655194373812075,-0.055993499412038225,0.2661506460198114
2026-01-24,NORMAL,18.85,0.905,38.27,0.014731792471848852,-0.058972818281840755,0.3107029645327181
2026-01-25,NORMAL,35.79,1.29,41.16,0.01578141357594952,-0.05957662217614439,0.25380317912500205
2026-01-26,NORMAL,21.58,1.151,38.75,0.014906706446979088,-0.05344590679465622,0.20827075375246268
2026-01-27,NORMAL,18.31,1.087,38.2,0.014706264728863754,-0.05373043979908228,0.22519846574470392
2026-01-28,NORMAL,16.94,1.054,38.0,0.014633301007766763,-0.057472530130681404,0.2922974294594898
2026-01-29,NORMAL,37.16,0.502,41.55,0.015922416081265683,-0.052180966087919334,0.13136825336908278
2026-01-30,NORMAL,33.61,0.366,40.45,0.015524325870434385,-0.053057579614555754,0.1664079844405087
2026-01-31,NORMAL,69.13,0.577,47.58,0.018083326591448217,-0.025680325802251956,0.034279237373066915
2026-02-01,NORMAL,71.58,0.644,48.27,0.018328314537078668,0.019526568943133676,-0.014812920820892306
2026-02-02,NORMAL,61.48,0.239,46.29,0.0176240567276612,0.023435775219331087,-0.019091266930959944
2026-02-03,NORMAL,85.52,0.736,51.74,0.019553343644321118,0.03438693248398693,-0.04849591948079757
2026-02-04,NORMAL,90.71,0.151,53.47,0.020159754487531635,0.03553352588047002,-0.08797659013452962
2026-02-05,RICH,99.73,2.488,82.62,0.02996098292327918,0.05491868275755809,-0.1591291539286326
2026-02-06,NORMAL,97.27,-0.507,58.85,0.022027374237413584,0.03910082161011255,-0.13343691433854415
2026-02-07,NORMAL,97.81,-0.557,59.35,0.022199557861362695,0.03943250591614846,-0.13142141247420164
2026-02-08,NORMAL,95.9,-0.778,57.29,0.02148865227155724,0.038066147886228315,-0.12713990259729024
2026-02-09,NORMAL,92.62,-1.048,54.46,0.02050548678089182,0.03618976542478301,-0.11684527243831933
2026-02-10,NORMAL,92.9,-0.767,54.84,0.020637943849273418,0.03644167610365696,-0.06591742422833148
2026-02-11,NORMAL,93.17,-0.651,55.29,0.020794623186851456,0.03674000715360382,-0.08375302164324581
2026-02-12,NORMAL,92.9,-0.642,55.28,0.02079114351530434,0.036733377384220334,-0.057889691471040436
2026-02-13,NORMAL,86.34,-1.322,52.04,0.019658707543285307,0.034585749682223804,-0.0663884855256643
2026-02-14,NORMAL,80.6,-1.613,49.89,0.018901681812158004,0.03316100467588773,-0.07242711191630616
2026-02-15,NORMAL,84.15,-1.461,51.28,0.019391617387544916,0.034082089884015586,-0.05069083055124485
